BEST_EDGAR_TICKER,AUDITOR_FKEY,AUDITOR_NAME,SIG_DATE_OF_OP_X,GOING_CONCERN,FISCAL_YEAR_OF_OP,FISCAL_YEAR_END_OP,OP_AUD_PCAOB,FTP_FILE_FKEY,FILE_DATE,FILE_SIZE
ANF,1,PricewaterhouseCoopers LLP,20050411,0,2005,29JAN2005,1,edgar/data/1018840/0000950152-05-003151.txt,2005-04-14,320 KB
ANF,1,PricewaterhouseCoopers LLP,20100329,0,2010,30JAN2010,1,edgar/data/1018840/0000950123-10-029409.txt,2010-03-29,1 MB
ANF,1,PricewaterhouseCoopers LLP,20040217,0,2004,31JAN2004,1,edgar/data/1018840/0000950152-04-002881.txt,2004-04-14,286 KB
ANF,1,PricewaterhouseCoopers LLP,20000215,0,2000,29JAN2000,1,edgar/data/1018840/0000950152-00-003189.txt,2000-04-27,1 MB
ANF,1,PricewaterhouseCoopers LLP,20010220,0,2001,03FEB2001,1,edgar/data/1018840/0000950152-01-500949.txt,2001-04-20,148 KB
ANF,1,PricewaterhouseCoopers LLP,20060403,0,2006,28JAN2006,1,edgar/data/1018840/0000950152-06-003026.txt,2006-04-07,956 KB
ANF,1,PricewaterhouseCoopers LLP,20030218,0,2003,01FEB2003,1,edgar/data/1018840/0000950152-03-004327.txt,2003-04-17,272 KB
ANF,1,PricewaterhouseCoopers LLP,20020219,0,2002,02FEB2002,1,edgar/data/1018840/0001021408-02-005406.txt,2002-04-17,231 KB
ARO,3,Deloitte & Touche LLP,20140404,0,2014,01FEB2014,1,edgar/data/1168213/0001168213-14-000027.txt,2014-04-04,15 MB
ARO,3,Deloitte & Touche LLP,20130403,0,2013,02FEB2013,1,edgar/data/1168213/0001168213-13-000054.txt,2013-04-03,12 MB
ARO,3,Deloitte & Touche LLP,20120328,0,2012,28JAN2012,1,edgar/data/1168213/0001168213-12-000015.txt,2012-03-28,11 MB
ARO,3,Deloitte & Touche LLP,20090330,0,2009,31JAN2009,1,edgar/data/1168213/0001168213-09-000012.txt,2009-03-30,2 MB
ARO,3,Deloitte & Touche LLP,20060405,0,2006,28JAN2006,1,edgar/data/1168213/0000950123-06-004270.txt,2006-04-05,970 KB
ARO,3,Deloitte & Touche LLP,20100329,0,2010,30JAN2010,1,edgar/data/1168213/0001168213-10-000023.txt,2010-03-29,2 MB
ARO,3,Deloitte & Touche LLP,20070402,0,2007,03FEB2007,1,edgar/data/1168213/0000950123-07-004850.txt,2007-04-02,975 KB
ARO,3,Deloitte & Touche LLP,20050412,0,2005,29JAN2005,1,edgar/data/1168213/0000950123-05-004383.txt,2005-04-12,685 KB
ARO,3,Deloitte & Touche LLP,20110328,0,2011,29JAN2011,1,edgar/data/1168213/0001168213-11-000019.txt,2011-03-28,5 MB
ARO,3,Deloitte & Touche LLP,20030307,0,2003,01FEB2003,1,edgar/data/1168213/0000950123-03-004907.txt,2003-04-29,351 KB
ARO,3,Deloitte & Touche LLP,20040414,0,2004,31JAN2004,1,edgar/data/1168213/0000950123-04-004611.txt,2004-04-14,495 KB
ARO,3,Deloitte & Touche LLP,20020123,0,2001,04AUG2001,1,edgar/data/1168213/0000950123-02-002329.txt,2002-03-08,1 MB
ARO,3,Deloitte & Touche LLP,20080401,0,2008,02FEB2008,1,edgar/data/1168213/0000950123-08-003701.txt,2008-04-01,974 KB
ARO,3,Deloitte & Touche LLP,20150330,0,2015,31JAN2015,1,edgar/data/1168213/0001168213-15-000031.txt,2015-03-30,17 MB
ARO,3,Deloitte & Touche LLP,20020126,0,2002,02FEB2002,1,edgar/data/1168213/0000950123-02-004354.txt,2002-04-30,1 MB
ARTX,2,Ernst & Young LLP,20050324,0,2004,31DEC2004,1,edgar/data/916529/0001144204-05-009627.txt,2005-03-31,6 MB
ARTX,11761,BDO USA LLP,20150320,0,2014,31DEC2014,1,edgar/data/916529/0001185185-15-000560.txt,2015-03-20,14 MB
ARTX,11761,BDO USA LLP,20140331,0,2013,31DEC2013,1,edgar/data/916529/0001185185-14-000763.txt,2014-03-31,13 MB
ARTX,11761,BDO USA LLP,20110330,0,2010,31DEC2010,1,edgar/data/916529/0001185185-11-000384.txt,2011-03-30,2 MB
ARTX,7,BDO Seidman LLP,20100331,0,2009,31DEC2009,1,edgar/data/916529/0001185185-10-000326.txt,2010-03-31,2 MB
ARTX,7,BDO Seidman LLP,20080414,0,2007,31DEC2007,1,edgar/data/916529/0001140361-08-009537.txt,2008-04-14,3 MB
ARTX,7,BDO Seidman LLP,20070415,0,2006,31DEC2006,1,edgar/data/916529/0001144204-07-019231.txt,2007-04-17,4 MB
ARTX,11761,BDO USA LLP,20130401,0,2012,31DEC2012,1,edgar/data/916529/0001185185-13-000701.txt,2013-04-01,13 MB
ARTX,2,Ernst & Young LLP,20060330,0,2005,31DEC2005,1,edgar/data/916529/0001144204-06-012678.txt,2006-03-31,4 MB
ARTX,2,Ernst & Young LLP,20040309,0,2003,31DEC2003,1,edgar/data/916529/0001144204-04-003965.txt,2004-03-30,803 KB
ARTX,2,Ernst & Young LLP,20030227,0,2002,31DEC2002,1,edgar/data/916529/0001144204-03-001333.txt,2003-03-31,635 KB
ARTX,2,Ernst & Young LLP,20010118,0,2000,31DEC2000,1,edgar/data/916529/0000950130-01-001477.txt,2001-03-27,669 KB
ARTX,7,BDO Seidman LLP,20090407,0,2008,31DEC2008,1,edgar/data/916529/0001185185-09-000303.txt,2009-04-10,2 MB
ARTX,11761,BDO USA LLP,20120416,0,2011,31DEC2011,1,edgar/data/916529/0001185185-12-000798.txt,2012-04-16,8 MB
ARTX,2,Ernst & Young LLP,20020129,0,2001,31DEC2001,1,edgar/data/916529/0000950130-02-001978.txt,2002-03-26,323 KB
ATRC,3,Deloitte & Touche LLP,20150302,0,2014,31DEC2014,1,edgar/data/1323885/0001193125-15-073256.txt,2015-03-02,10 MB
ATRC,3,Deloitte & Touche LLP,20100329,0,2009,31DEC2009,1,edgar/data/1323885/0001193125-10-071029.txt,2010-03-30,1 MB
ATRC,3,Deloitte & Touche LLP,20130308,0,2012,31DEC2012,1,edgar/data/1323885/0001193125-13-097386.txt,2013-03-08,9 MB
ATRC,3,Deloitte & Touche LLP,20090312,0,2008,31DEC2008,1,edgar/data/1323885/0001193125-09-054917.txt,2009-03-16,1 MB
ATRC,3,Deloitte & Touche LLP,20110331,0,2010,31DEC2010,1,edgar/data/1323885/0001193125-11-084132.txt,2011-03-31,1 MB
ATRC,3,Deloitte & Touche LLP,20120312,0,2011,31DEC2011,1,edgar/data/1323885/0001193125-12-108839.txt,2012-03-12,4 MB
ATRC,3,Deloitte & Touche LLP,20060330,0,2005,31DEC2005,1,edgar/data/1323885/0001193125-06-070752.txt,2006-03-31,1 MB
ATRC,3,Deloitte & Touche LLP,20070402,0,2006,31DEC2006,1,edgar/data/1323885/0001193125-07-072408.txt,2007-04-02,1 MB
ATRC,3,Deloitte & Touche LLP,20080317,0,2007,31DEC2007,1,edgar/data/1323885/0001193125-08-059018.txt,2008-03-17,1 MB
ATRC,3,Deloitte & Touche LLP,20140310,0,2013,31DEC2013,1,edgar/data/1323885/0001193125-14-093364.txt,2014-03-11,10 MB
AXTI,297,Burr Pilger Mayer Inc,20070321,0,2006,31DEC2006,1,edgar/data/1051627/0001104659-07-021885.txt,2007-03-23,2 MB
AXTI,297,Burr Pilger Mayer Inc,20080313,0,2007,31DEC2007,1,edgar/data/1051627/0001047469-08-002766.txt,2008-03-14,1 MB
AXTI,297,Burr Pilger Mayer Inc,20090331,0,2008,31DEC2008,1,edgar/data/1051627/0001047469-09-003513.txt,2009-03-31,1 MB
AXTI,297,Burr Pilger Mayer Inc,20050204,0,2004,31DEC2004,1,edgar/data/1051627/0001104659-05-011968.txt,2005-03-18,2 MB
AXTI,297,Burr Pilger Mayer Inc,20100319,0,2009,31DEC2009,1,edgar/data/1051627/0001047469-10-002549.txt,2010-03-22,2 MB
AXTI,1,PricewaterhouseCoopers LLP,20030318,0,2002,31DEC2002,1,edgar/data/1051627/0000891618-03-001360.txt,2003-03-21,988 KB
AXTI,1,PricewaterhouseCoopers LLP,20010209,0,2000,31DEC2000,1,edgar/data/1051627/0000891618-01-500068.txt,2001-02-26,497 KB
AXTI,1,PricewaterhouseCoopers LLP,20040305,0,2003,31DEC2003,1,edgar/data/1051627/0000891618-04-000813.txt,2004-03-29,992 KB
AXTI,297,Burr Pilger Mayer Inc,20060201,0,2005,31DEC2005,1,edgar/data/1051627/0001104659-06-020548.txt,2006-03-30,2 MB
AXTI,1,PricewaterhouseCoopers LLP,20000320,0,1999,31DEC1999,1,edgar/data/1051627/0000891618-00-002176.txt,2000-04-14,1 MB
AXTI,1,PricewaterhouseCoopers LLP,20020208,0,2001,31DEC2001,1,edgar/data/1051627/0000891618-02-001428.txt,2002-03-26,964 KB
AXTI,297,Burr Pilger Mayer Inc,20110315,0,2010,31DEC2010,1,edgar/data/1051627/0001140361-11-017021.txt,2011-03-16,2 MB
AXTI,297,Burr Pilger Mayer Inc,20140314,0,2013,31DEC2013,1,edgar/data/1051627/0001140361-14-012780.txt,2014-03-14,13 MB
AXTI,297,Burr Pilger Mayer Inc,20130314,0,2012,31DEC2012,1,edgar/data/1051627/0001140361-13-012640.txt,2013-03-15,11 MB
AXTI,297,Burr Pilger Mayer Inc,20150313,0,2014,31DEC2014,1,edgar/data/1051627/0001567619-15-000258.txt,2015-03-13,15 MB
AXTI,297,Burr Pilger Mayer Inc,20120314,0,2011,31DEC2011,1,edgar/data/1051627/0001140361-12-015825.txt,2012-03-15,7 MB
BAC,1,PricewaterhouseCoopers LLP,20150225,0,2014,31DEC2014,1,edgar/data/70858/0000070858-15-000008.txt,2015-02-25,127 MB
BAC,1,PricewaterhouseCoopers LLP,20050225,0,2004,31DEC2004,1,edgar/data/70858/0001193125-05-039878.txt,2005-03-01,7 MB
BAC,1,PricewaterhouseCoopers LLP,20100226,0,2009,31DEC2009,1,edgar/data/70858/0001193125-10-041666.txt,2010-02-26,20 MB
BAC,1,PricewaterhouseCoopers LLP,20130228,0,2012,31DEC2012,1,edgar/data/70858/0000070858-13-000097.txt,2013-02-28,123 MB
BAC,1,PricewaterhouseCoopers LLP,20120223,0,2011,31DEC2011,1,edgar/data/70858/0000070858-12-000155.txt,2012-02-23,119 MB
BAC,1,PricewaterhouseCoopers LLP,20070222,0,2006,31DEC2006,1,edgar/data/70858/0001193125-07-042036.txt,2007-02-28,8 MB
BAC,1,PricewaterhouseCoopers LLP,20110225,0,2010,31DEC2010,1,edgar/data/70858/0000950123-11-018743.txt,2011-02-25,91 MB
BAC,1,PricewaterhouseCoopers LLP,20140225,0,2013,31DEC2013,1,edgar/data/70858/0000070858-14-000012.txt,2014-02-25,123 MB
BAC,1,PricewaterhouseCoopers LLP,20060314,0,2005,31DEC2005,1,edgar/data/70858/0001193125-06-056053.txt,2006-03-16,7 MB
BAC,1,PricewaterhouseCoopers LLP,20080220,0,2007,31DEC2007,1,edgar/data/70858/0001193125-08-041665.txt,2008-02-28,10 MB
BAC,1,PricewaterhouseCoopers LLP,20040115,0,2003,31DEC2003,1,edgar/data/70858/0001193125-04-032312.txt,2004-03-01,5 MB
BAC,1,PricewaterhouseCoopers LLP,20030115,0,2002,31DEC2002,1,edgar/data/70858/0001021408-03-003673.txt,2003-03-03,6 MB
BAC,1,PricewaterhouseCoopers LLP,20090225,0,2008,31DEC2008,1,edgar/data/70858/0001193125-09-041126.txt,2009-02-27,12 MB
BAC,1,PricewaterhouseCoopers LLP,20010112,0,2000,31DEC2000,1,edgar/data/70858/0000950168-01-000538.txt,2001-03-19,1 MB
BAC,1,PricewaterhouseCoopers LLP,20020118,0,2001,31DEC2001,1,edgar/data/70858/0000950168-02-000551.txt,2002-03-27,1 MB
BEN,1,PricewaterhouseCoopers LLP,20121114,0,2012,30SEP2012,1,edgar/data/38777/0000038777-12-000243.txt,2012-11-15,26 MB
BEN,1,PricewaterhouseCoopers LLP,20131112,0,2013,30SEP2013,1,edgar/data/38777/0000038777-13-000227.txt,2013-11-12,27 MB
BEN,1,PricewaterhouseCoopers LLP,20111115,0,2011,30SEP2011,1,edgar/data/38777/0000038777-11-000225.txt,2011-11-15,25 MB
BEN,1,PricewaterhouseCoopers LLP,20141112,0,2014,30SEP2014,1,edgar/data/38777/0000038777-14-000259.txt,2014-11-12,23 MB
BEN,1,PricewaterhouseCoopers LLP,20091124,0,2009,30SEP2009,1,edgar/data/38777/0001193125-09-241304.txt,2009-11-24,4 MB
BEN,1,PricewaterhouseCoopers LLP,20081125,0,2008,30SEP2008,1,edgar/data/38777/0001193125-08-243375.txt,2008-11-25,1 MB
BEN,1,PricewaterhouseCoopers LLP,20061220,0,2006,30SEP2006,1,edgar/data/38777/0001193125-06-257302.txt,2006-12-20,2 MB
BEN,1,PricewaterhouseCoopers LLP,20041213,0,2004,30SEP2004,1,edgar/data/38777/0000038777-04-000612.txt,2004-12-14,617 KB
BEN,1,PricewaterhouseCoopers LLP,20031205,0,2003,30SEP2003,1,edgar/data/38777/0000038777-03-000693.txt,2003-12-22,1 MB
BEN,1,PricewaterhouseCoopers LLP,20011115,0,2001,30SEP2001,1,edgar/data/38777/0000038777-01-500097.txt,2001-12-26,1 MB
BEN,1,PricewaterhouseCoopers LLP,20051214,0,2005,30SEP2005,1,edgar/data/38777/0001193125-05-242624.txt,2005-12-14,2 MB
BEN,1,PricewaterhouseCoopers LLP,20101116,0,2010,30SEP2010,1,edgar/data/38777/0001193125-10-261858.txt,2010-11-16,18 MB
BEN,1,PricewaterhouseCoopers LLP,20001025,0,2000,30SEP2000,1,edgar/data/38777/0000038777-00-000380.txt,2000-12-07,1 MB
BEN,1,PricewaterhouseCoopers LLP,20021206,0,2002,30SEP2002,1,edgar/data/38777/0000038777-02-000444.txt,2002-12-18,1 MB
BEN,1,PricewaterhouseCoopers LLP,20071128,0,2007,30SEP2007,1,edgar/data/38777/0001193125-07-255169.txt,2007-11-29,1 MB
BMY,3,Deloitte & Touche LLP,20140214,0,2013,31DEC2013,1,edgar/data/14272/0000014272-14-000054.txt,2014-02-14,37 MB
BMY,1,PricewaterhouseCoopers LLP,20060313,0,2005,31DEC2005,1,edgar/data/14272/0001193125-06-052456.txt,2006-03-14,2 MB
BMY,3,Deloitte & Touche LLP,20100219,0,2009,31DEC2009,1,edgar/data/14272/0001193125-10-035167.txt,2010-02-19,9 MB
BMY,3,Deloitte & Touche LLP,20110218,0,2010,31DEC2010,1,edgar/data/14272/0001193125-11-040120.txt,2011-02-18,37 MB
BMY,3,Deloitte & Touche LLP,20120217,0,2011,31DEC2011,1,edgar/data/14272/0001193125-12-066416.txt,2012-02-17,23 MB
BMY,3,Deloitte & Touche LLP,20080221,0,2007,31DEC2007,1,edgar/data/14272/0001193125-08-035566.txt,2008-02-22,2 MB
BMY,1,PricewaterhouseCoopers LLP,20040309,0,2003,31DEC2003,1,edgar/data/14272/0001193125-04-041353.txt,2004-03-15,2 MB
BMY,3,Deloitte & Touche LLP,20070226,0,2006,31DEC2006,1,edgar/data/14272/0001193125-07-039915.txt,2007-02-26,3 MB
BMY,1,PricewaterhouseCoopers LLP,20030326,0,2002,31DEC2002,1,edgar/data/14272/0001047469-03-010810.txt,2003-03-28,1 MB
BMY,1,PricewaterhouseCoopers LLP,20020325,0,2001,31DEC2001,1,edgar/data/14272/0000912057-02-013034.txt,2002-04-01,747 KB
BMY,1,PricewaterhouseCoopers LLP,20010124,0,2000,31DEC2000,1,edgar/data/14272/0000014272-01-500006.txt,2001-04-02,608 KB
BMY,3,Deloitte & Touche LLP,20090220,0,2008,31DEC2008,1,edgar/data/14272/0001193125-09-033538.txt,2009-02-20,3 MB
BMY,3,Deloitte & Touche LLP,20130215,0,2012,31DEC2012,1,edgar/data/14272/0001193125-13-061678.txt,2013-02-15,26 MB
BMY,1,PricewaterhouseCoopers LLP,20050303,0,2004,31DEC2004,1,edgar/data/14272/0001193125-05-041808.txt,2005-03-04,2 MB
BMY,3,Deloitte & Touche LLP,20150213,0,2014,31DEC2014,1,edgar/data/14272/0000014272-15-000055.txt,2015-02-13,37 MB
BPOP,1,PricewaterhouseCoopers LLP,20140228,0,2013,31DEC2013,1,edgar/data/763901/0001193125-14-077711.txt,2014-02-28,109 MB
BPOP,1,PricewaterhouseCoopers LLP,20130228,0,2012,31DEC2012,1,edgar/data/763901/0001193125-13-084900.txt,2013-02-28,93 MB
BPOP,1,PricewaterhouseCoopers LLP,20150302,0,2014,31DEC2014,1,edgar/data/763901/0001193125-15-073457.txt,2015-03-02,143 MB
BPOP,1,PricewaterhouseCoopers LLP,20120229,0,2011,31DEC2011,1,edgar/data/763901/0001193125-12-088543.txt,2012-02-29,90 MB
BPOP,1,PricewaterhouseCoopers LLP,20090302,0,2008,31DEC2008,1,edgar/data/763901/0000950144-09-001778.txt,2009-03-02,4 MB
BPOP,1,PricewaterhouseCoopers LLP,20030228,0,2002,31DEC2002,1,edgar/data/763901/0000950144-03-003306.txt,2003-03-18,1 MB
BPOP,1,PricewaterhouseCoopers LLP,20050224,0,2004,31DEC2004,1,edgar/data/763901/0000950144-05-002592.txt,2005-03-16,3 MB
BPOP,1,PricewaterhouseCoopers LLP,20060313,0,2005,31DEC2005,1,edgar/data/763901/0000950144-06-002254.txt,2006-03-15,5 MB
BPOP,1,PricewaterhouseCoopers LLP,20070228,0,2006,31DEC2006,1,edgar/data/763901/0000950144-07-001794.txt,2007-03-01,4 MB
BPOP,1,PricewaterhouseCoopers LLP,20080229,0,2007,31DEC2007,1,edgar/data/763901/0000950144-08-001554.txt,2008-02-29,3 MB
BPOP,1,PricewaterhouseCoopers LLP,20040227,0,2003,31DEC2003,1,edgar/data/763901/0000950144-04-002527.txt,2004-03-15,1 MB
BPOP,1,PricewaterhouseCoopers LLP,20020221,0,2001,31DEC2001,1,edgar/data/763901/0000950144-02-002530.txt,2002-03-21,1 MB
BPOP,1,PricewaterhouseCoopers LLP,20110301,0,2010,31DEC2010,1,edgar/data/763901/0000950123-11-020539.txt,2011-03-01,16 MB
BPOP,1,PricewaterhouseCoopers LLP,20100301,0,2009,31DEC2009,1,edgar/data/763901/0000950123-10-019250.txt,2010-03-01,4 MB
BPOP,1,PricewaterhouseCoopers LLP,20010219,0,2000,31DEC2000,1,edgar/data/763901/0000950144-01-003596.txt,2001-03-16,1 MB
BPT,4,KPMG LLP,20080229,0,2007,31DEC2007,1,edgar/data/850033/0000950152-08-001562.txt,2008-02-29,415 KB
BPT,4,KPMG LLP,20130301,0,2012,31DEC2012,1,edgar/data/850033/0001193125-13-086256.txt,2013-03-01,801 KB
BPT,4,KPMG LLP,20100301,0,2009,31DEC2009,1,edgar/data/850033/0000950123-10-019016.txt,2010-03-01,479 KB
BPT,4,KPMG LLP,20120229,0,2011,31DEC2011,1,edgar/data/850033/0001193125-12-088171.txt,2012-02-29,755 KB
BPT,4,KPMG LLP,20090302,0,2008,31DEC2008,1,edgar/data/850033/0000950152-09-002064.txt,2009-03-02,438 KB
BPT,4,KPMG LLP,20110301,0,2010,31DEC2010,1,edgar/data/850033/0000950123-11-020538.txt,2011-03-01,578 KB
BPT,4,KPMG LLP,20140228,0,2013,31DEC2013,1,edgar/data/850033/0001193125-14-076723.txt,2014-02-28,687 KB
BPT,4,KPMG LLP,20060315,0,2005,31DEC2005,1,edgar/data/850033/0000950152-06-002197.txt,2006-03-16,376 KB
BPT,4,KPMG LLP,20030318,0,2002,31DEC2002,1,edgar/data/850033/0000911609-03-000025.txt,2003-03-31,157 KB
BPT,4,KPMG LLP,20070301,0,2006,31DEC2006,1,edgar/data/850033/0000950152-07-001666.txt,2007-03-01,946 KB
BPT,4,KPMG LLP,20010330,0,2000,31DEC2000,1,edgar/data/850033/0001125282-01-001257.txt,2001-03-30,154 KB
BPT,4,KPMG LLP,20050330,0,2004,31DEC2004,1,edgar/data/850033/0000950152-05-002813.txt,2005-03-31,365 KB
BPT,4,KPMG LLP,20040304,0,2003,31DEC2003,1,edgar/data/850033/0000950152-04-002316.txt,2004-03-26,336 KB
BPT,4,KPMG LLP,20000211,0,1999,31DEC1999,1,edgar/data/850033/0000889812-00-001394.txt,2000-03-29,1 MB
BPT,4,KPMG LLP,20150304,0,2014,31DEC2014,1,edgar/data/850033/0001193125-15-076995.txt,2015-03-04,544 KB
BPT,4,KPMG LLP,20020328,0,2001,31DEC2001,1,edgar/data/850033/0000911609-03-000025.txt,2003-03-31,157 KB
BRCD,4,KPMG LLP,20121214,0,2012,27OCT2012,1,edgar/data/1009626/0001009626-12-000055.txt,2012-12-14,23 MB
BRCD,4,KPMG LLP,20141219,0,2014,01NOV2014,1,edgar/data/1009626/0001009626-14-000183.txt,2014-12-19,29 MB
BRCD,4,KPMG LLP,20131216,0,2013,26OCT2013,1,edgar/data/1009626/0001009626-13-000127.txt,2013-12-16,28 MB
BRCD,4,KPMG LLP,20101217,0,2010,30OCT2010,1,edgar/data/1009626/0001193125-10-283359.txt,2010-12-17,10 MB
BRCD,4,KPMG LLP,20111219,0,2011,29OCT2011,1,edgar/data/1009626/0001193125-11-346102.txt,2011-12-20,19 MB
BRCD,4,KPMG LLP,20071220,0,2007,27OCT2007,1,edgar/data/1009626/0000950134-07-026060.txt,2007-12-21,2 MB
BRCD,4,KPMG LLP,20081211,0,2008,25OCT2008,1,edgar/data/1009626/0000950134-08-022123.txt,2008-12-15,3 MB
BRCD,4,KPMG LLP,20031114,0,2003,25OCT2003,1,edgar/data/1009626/0000891618-04-000184.txt,2004-01-20,1 MB
BRCD,5,Arthur Andersen LLP,20020110,0,2001,27OCT2001,0,edgar/data/1009626/0000891618-02-000240.txt,2002-01-24,970 KB
BRCD,4,KPMG LLP,20060116,0,2005,29OCT2005,1,edgar/data/1009626/0000950134-06-000737.txt,2006-01-19,2 MB
BRCD,5,Arthur Andersen LLP,20001116,0,2000,28OCT2000,0,edgar/data/1009626/0000891618-01-000088.txt,2001-01-26,994 KB
BRCD,4,KPMG LLP,20021118,0,2002,26OCT2002,1,edgar/data/1009626/0000891618-03-000197.txt,2003-01-22,948 KB
BRCD,4,KPMG LLP,20091214,0,2009,31OCT2009,1,edgar/data/1009626/0001193125-09-252405.txt,2009-12-14,3 MB
BRCD,4,KPMG LLP,20050127,0,2004,27OCT2004,1,edgar/data/1009626/0000950134-05-001717.txt,2005-01-31,1 MB
BRCD,4,KPMG LLP,20070109,0,2006,28OCT2006,1,edgar/data/1009626/0000950134-07-000343.txt,2007-01-09,2 MB
BRCM,2,Ernst & Young LLP,20070219,0,2006,31DEC2006,1,edgar/data/1054374/0000892569-07-000139.txt,2007-02-20,2 MB
BRCM,2,Ernst & Young LLP,20010123,0,2000,31DEC2000,1,edgar/data/1054374/0000892569-01-000057.txt,2001-04-02,400 KB
BRCM,4,KPMG LLP,20140130,0,2013,31DEC2013,1,edgar/data/1054374/0001054374-14-000012.txt,2014-01-30,20 MB
BRCM,4,KPMG LLP,20130130,0,2012,31DEC2012,1,edgar/data/1054374/0001054374-13-000018.txt,2013-01-30,20 MB
BRCM,4,KPMG LLP,20120201,0,2011,31DEC2011,1,edgar/data/1054374/0001193125-12-033198.txt,2012-02-01,15 MB
BRCM,4,KPMG LLP,20100203,0,2009,31DEC2009,1,edgar/data/1054374/0000950123-10-008370.txt,2010-02-03,5 MB
BRCM,2,Ernst & Young LLP,20080125,0,2007,31DEC2007,1,edgar/data/1054374/0000892569-08-000087.txt,2008-01-28,2 MB
BRCM,4,KPMG LLP,20110202,0,2010,31DEC2010,1,edgar/data/1054374/0000950123-11-008273.txt,2011-02-02,18 MB
BRCM,2,Ernst & Young LLP,20060209,0,2005,31DEC2005,1,edgar/data/1054374/0000950134-06-002774.txt,2006-02-14,1 MB
BRCM,4,KPMG LLP,20150129,0,2014,31DEC2014,1,edgar/data/1054374/0001054374-15-000012.txt,2015-01-29,18 MB
BRCM,2,Ernst & Young LLP,20050225,0,2004,31DEC2004,1,edgar/data/1054374/0000950134-05-003964.txt,2005-03-01,2 MB
BRCM,2,Ernst & Young LLP,20030327,0,2002,31DEC2002,1,edgar/data/1054374/0000892569-03-000851.txt,2003-03-31,2 MB
BRCM,2,Ernst & Young LLP,20040312,0,2003,31DEC2003,1,edgar/data/1054374/0000892569-04-000339.txt,2004-03-15,1 MB
BRCM,2,Ernst & Young LLP,20000308,0,1999,31DEC1999,1,edgar/data/1054374/0000892569-00-000340.txt,2000-03-30,1 MB
BRCM,2,Ernst & Young LLP,20020123,0,2001,31DEC2001,1,edgar/data/1054374/0000892569-02-000531.txt,2002-03-19,1 MB
BRCM,4,KPMG LLP,20090203,0,2008,31DEC2008,1,edgar/data/1054374/0000950134-09-001749.txt,2009-02-04,2 MB
BRKS,11761,BDO USA LLP,20141113,0,2014,30SEP2014,1,edgar/data/933974/0000933974-14-000042.txt,2014-11-13,19 MB
BRKS,11761,BDO USA LLP,20131122,0,2013,30SEP2013,1,edgar/data/933974/0000933974-13-000033.txt,2013-11-22,19 MB
BRKS,1,PricewaterhouseCoopers LLP,20111128,0,2011,30SEP2011,1,edgar/data/933974/0000950123-11-100638.txt,2011-11-28,12 MB
BRKS,1,PricewaterhouseCoopers LLP,20121121,0,2012,30SEP2012,1,edgar/data/933974/0001193125-12-478743.txt,2012-11-21,14 MB
BRKS,1,PricewaterhouseCoopers LLP,20101123,0,2010,30SEP2010,1,edgar/data/933974/0000950123-10-108180.txt,2010-11-23,3 MB
BRKS,1,PricewaterhouseCoopers LLP,20071129,0,2007,30SEP2007,1,edgar/data/933974/0000950135-07-007225.txt,2007-11-29,2 MB
BRKS,1,PricewaterhouseCoopers LLP,20091118,0,2009,30SEP2009,1,edgar/data/933974/0000950123-09-063911.txt,2009-11-18,1 MB
BRKS,1,PricewaterhouseCoopers LLP,20061213,0,2006,30SEP2006,1,edgar/data/933974/0000950135-06-007417.txt,2006-12-14,2 MB
BRKS,1,PricewaterhouseCoopers LLP,20041103,0,2004,30SEP2004,1,edgar/data/933974/0000950135-04-005642.txt,2004-12-14,1 MB
BRKS,1,PricewaterhouseCoopers LLP,20051212,0,2005,30SEP2005,1,edgar/data/933974/0000950135-05-006941.txt,2005-12-13,1 MB
BRKS,1,PricewaterhouseCoopers LLP,20031029,0,2003,30SEP2003,1,edgar/data/933974/0000950135-03-005890.txt,2003-12-02,1 MB
BRKS,1,PricewaterhouseCoopers LLP,20081126,0,2008,30SEP2008,1,edgar/data/933974/0000950135-08-007630.txt,2008-11-26,2 MB
BRKS,1,PricewaterhouseCoopers LLP,20021220,0,2002,30SEP2002,1,edgar/data/933974/0000950135-02-005743.txt,2002-12-30,2 MB
BRKS,1,PricewaterhouseCoopers LLP,20011213,0,2001,30SEP2001,1,edgar/data/933974/0000950135-01-503858.txt,2001-12-13,1 MB
BX,3,Deloitte & Touche LLP,20150227,0,2014,31DEC2014,1,edgar/data/1393818/0001193125-15-069653.txt,2015-02-27,30 MB
BX,3,Deloitte & Touche LLP,20140228,0,2013,31DEC2013,1,edgar/data/1393818/0001193125-14-077145.txt,2014-02-28,29 MB
BX,3,Deloitte & Touche LLP,20130301,0,2012,31DEC2012,1,edgar/data/1393818/0001193125-13-087702.txt,2013-03-01,24 MB
BX,3,Deloitte & Touche LLP,20120227,0,2011,31DEC2011,1,edgar/data/1393818/0001193125-12-085636.txt,2012-02-28,22 MB
BX,3,Deloitte & Touche LLP,20110225,0,2010,31DEC2010,1,edgar/data/1393818/0001193125-11-047389.txt,2011-02-25,11 MB
BX,3,Deloitte & Touche LLP,20080311,0,2007,31DEC2007,1,edgar/data/1393818/0001193125-08-053079.txt,2008-03-12,2 MB
BX,3,Deloitte & Touche LLP,20090227,0,2008,31DEC2008,1,edgar/data/1393818/0001193125-09-042585.txt,2009-03-02,4 MB
